transaction_id,status,amount,sender,receiver,transaction_type,bank_amount,amount_variance,root_cause,recommended_action,execution_status,genai_insight
T0016211,amount_mismatch,10886.16,C6419753,C8290986,PAYMENT,11269.05,382.8899999999994,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹10,886.16, but Bank shows ₹11,269.05 (Variance: ₹382.89). Check for hidden FX fees or vendor overcharges."
T0013510,missing_in_bank,39295.31,C9076292,M6486960,CASH_OUT,,39295.31,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹39,295.31 transfer from C9076292 to M6486960 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0017628,amount_mismatch,5833.28,C7982188,M1040320,TRANSFER,6046.85,213.57000000000062,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹5,833.28, but Bank shows ₹6,046.85 (Variance: ₹213.57). Check for hidden FX fees or vendor overcharges."
T0019336,amount_mismatch,43781.6,C9351068,C9464142,PAYMENT,43877.6,96.0,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹43,781.60, but Bank shows ₹43,877.60 (Variance: ₹96.00). Check for hidden FX fees or vendor overcharges."
T0019829,missing_in_ledger,,,,,31017.3,31017.3,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹31,017.30 transaction. Possible unrecorded direct debit or unauthorized charge."
T0005637,missing_in_bank,152351.27,C1976554,M8604704,CASH_IN,,152351.27,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹152,351.27 transfer from C1976554 to M8604704 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0015377,missing_in_bank,38500.04,C4675187,M3727621,TRANSFER,,38500.04,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹38,500.04 transfer from C4675187 to M3727621 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0012772,missing_in_bank,37975.85,C4769919,C7741801,PAYMENT,,37975.85,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹37,975.85 transfer from C4769919 to C7741801 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0000251,missing_in_bank,43070.48,C2694026,C3829627,PAYMENT,,43070.48,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹43,070.48 transfer from C2694026 to C3829627 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0012868,missing_in_bank,172457.29,C8843214,C3335220,CASH_OUT,,172457.29,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹172,457.29 transfer from C8843214 to C3335220 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0019825,missing_in_bank,31704.51,C3632109,M7974503,PAYMENT,,31704.51,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹31,704.51 transfer from C3632109 to M7974503 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0007867,missing_in_bank,60583.1,C3371946,M5691968,CASH_OUT,,60583.1,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹60,583.10 transfer from C3371946 to M5691968 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0008694,amount_mismatch,33646.59,C6013647,C7807934,CASH_OUT,33743.99,97.40000000000146,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹33,646.59, but Bank shows ₹33,743.99 (Variance: ₹97.40). Check for hidden FX fees or vendor overcharges."
T0005289,missing_in_ledger,,,,,10375.12,10375.12,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹10,375.12 transaction. Possible unrecorded direct debit or unauthorized charge."
T0003491,missing_in_ledger,,,,,25489.11,25489.11,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹25,489.11 transaction. Possible unrecorded direct debit or unauthorized charge."
T0008117,missing_in_bank,36080.71,C9701377,C1518001,PAYMENT,,36080.71,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹36,080.71 transfer from C9701377 to C1518001 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0008983,missing_in_ledger,,,,,9435.44,9435.44,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹9,435.44 transaction. Possible unrecorded direct debit or unauthorized charge."
T0006193,missing_in_ledger,,,,,57990.74,57990.74,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹57,990.74 transaction. Possible unrecorded direct debit or unauthorized charge."
T0004391,amount_mismatch,144234.47,C1110239,C4574395,CASH_OUT,144283.82,49.35000000000582,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹144,234.47, but Bank shows ₹144,283.82 (Variance: ₹49.35). Check for hidden FX fees or vendor overcharges."
T0015082,missing_in_bank,53149.32,C9131478,M1730794,PAYMENT,,53149.32,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹53,149.32 transfer from C9131478 to M1730794 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0006933,missing_in_ledger,,,,,24444.05,24444.05,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹24,444.05 transaction. Possible unrecorded direct debit or unauthorized charge."
T0008730,amount_mismatch,49312.25,C4952177,M2315118,PAYMENT,49380.97,68.72000000000116,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹49,312.25, but Bank shows ₹49,380.97 (Variance: ₹68.72). Check for hidden FX fees or vendor overcharges."
T0010448,duplicate,13257.32,C1478434,C9555018,PAYMENT,13257.32,0.0,Duplicate transaction detected – possible double-charge or sync error,Auto-Block Duplicate Payment,EXECUTED,Bank statement shows multiple identical charges for T0010448. Investigate double-billing by vendor.
T0019143,missing_in_ledger,,,,,43641.45,43641.45,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹43,641.45 transaction. Possible unrecorded direct debit or unauthorized charge."
T0015628,missing_in_ledger,,,,,21371.85,21371.85,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹21,371.85 transaction. Possible unrecorded direct debit or unauthorized charge."
T0018128,amount_mismatch,4582.91,C7080043,M4234626,PAYMENT,4772.65,189.73999999999978,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹4,582.91, but Bank shows ₹4,772.65 (Variance: ₹189.74). Check for hidden FX fees or vendor overcharges."
T0009515,missing_in_bank,9086.53,C5514956,M3972601,CASH_IN,,9086.53,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹9,086.53 transfer from C5514956 to M3972601 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0003468,amount_mismatch,3745.71,C8799478,M2767731,TRANSFER,3960.97,215.25999999999976,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹3,745.71, but Bank shows ₹3,960.97 (Variance: ₹215.26). Check for hidden FX fees or vendor overcharges."
T0006380,missing_in_bank,75945.16,C3205664,C5767695,CASH_OUT,,75945.16,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹75,945.16 transfer from C3205664 to C5767695 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0015228,amount_mismatch,139409.26,C2641091,C4715674,CASH_IN,139818.0,408.7399999999907,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹139,409.26, but Bank shows ₹139,818.00 (Variance: ₹408.74). Check for hidden FX fees or vendor overcharges."
T0005452,missing_in_bank,143330.59,C8062379,M5299925,DEBIT,,143330.59,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹143,330.59 transfer from C8062379 to M5299925 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0005316,missing_in_ledger,,,,,16361.62,16361.62,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹16,361.62 transaction. Possible unrecorded direct debit or unauthorized charge."
T0004998,amount_mismatch,1481.47,C5487399,C8277620,PAYMENT,1544.56,63.08999999999992,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹1,481.47, but Bank shows ₹1,544.56 (Variance: ₹63.09). Check for hidden FX fees or vendor overcharges."
T0009925,amount_mismatch,74215.3,C1083150,M7061922,CASH_OUT,74651.78,436.4799999999959,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹74,215.30, but Bank shows ₹74,651.78 (Variance: ₹436.48). Check for hidden FX fees or vendor overcharges."
T0006000,amount_mismatch,22175.64,C6761751,M8871029,PAYMENT,22633.15,457.51000000000204,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹22,175.64, but Bank shows ₹22,633.15 (Variance: ₹457.51). Check for hidden FX fees or vendor overcharges."
T0003396,missing_in_ledger,,,,,18317.01,18317.01,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹18,317.01 transaction. Possible unrecorded direct debit or unauthorized charge."
T0006218,missing_in_bank,42431.49,C7129593,C5982753,PAYMENT,,42431.49,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹42,431.49 transfer from C7129593 to C5982753 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0008966,missing_in_ledger,,,,,92872.42,92872.42,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹92,872.42 transaction. Possible unrecorded direct debit or unauthorized charge."
T0019714,amount_mismatch,79527.58,C5505437,C6101052,PAYMENT,79607.66,80.08000000000175,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹79,527.58, but Bank shows ₹79,607.66 (Variance: ₹80.08). Check for hidden FX fees or vendor overcharges."
T0014639,duplicate,10.0,C9372177,M9486352,PAYMENT,10.0,0.0,Duplicate transaction detected – possible double-charge or sync error,Auto-Block Duplicate Payment,EXECUTED,Bank statement shows multiple identical charges for T0014639. Investigate double-billing by vendor.
T0016410,missing_in_bank,37448.8,C3598960,C5192494,CASH_OUT,,37448.8,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹37,448.80 transfer from C3598960 to C5192494 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0016988,missing_in_bank,42503.4,C1448462,C7833816,CASH_OUT,,42503.4,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹42,503.40 transfer from C1448462 to C7833816 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0005610,duplicate,33932.01,C3202885,C4881459,PAYMENT,33932.01,0.0,Duplicate transaction detected – possible double-charge or sync error,Auto-Block Duplicate Payment,EXECUTED,Bank statement shows multiple identical charges for T0005610. Investigate double-billing by vendor.
T0019981,amount_mismatch,27005.22,C9649579,M9549375,PAYMENT,27498.66,493.4399999999987,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹27,005.22, but Bank shows ₹27,498.66 (Variance: ₹493.44). Check for hidden FX fees or vendor overcharges."
T0008494,missing_in_bank,24496.79,C8201798,C9892650,CASH_OUT,,24496.79,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹24,496.79 transfer from C8201798 to C9892650 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0002445,missing_in_bank,155372.3,C7961870,M1949922,PAYMENT,,155372.3,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹155,372.30 transfer from C7961870 to M1949922 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0015753,missing_in_ledger,,,,,145581.91,145581.91,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹145,581.91 transaction. Possible unrecorded direct debit or unauthorized charge."
